Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Bar5,05:40,0.9394
Bar5,05:45,0.9394
cp_Bar5 cont.,05:50,0.9394
cp_Bar5 cont.,05:55,0.9394
cp_Bar5 cont.,06:00,0.9394
cp_Bar5 cont.,06:05,0.9394
cp_Bar5 cont.,06:10,0.9394
cp_Bar5 cont.,06:15,0.9394
Bar4,06:20,0.9394
Rebalancing,06:25,0.8788
Rebalancing,06:30,0.8182
cp_CQ5 cont.,06:35,0.8182
cp_CQ5 cont.,06:40,0.8182
cp_CQ5 cont.,06:45,0.8182
cp_CQ5 cont.,06:50,0.8182
cp_CQ5 cont.,06:55,0.8182
cp_CQ5 cont.,07:00,0.8182
phi_CQ5,07:05,0.9462
phi_CQ5,07:10,1.0
11 cont.,07:15,0.995
11 cont.,07:20,0.99
11 cont.,07:25,0.985
11 cont.,07:30,0.98
11 cont.,07:35,0.975
11 cont.,07:40,0.97
11 cont.,07:45,0.965
11 cont.,07:50,0.96
11 cont.,07:55,0.955
11 cont.,08:00,0.95
11 cont.,08:05,0.945
3 cont.,08:10,0.9099999999999999
3 cont.,08:15,0.8749999999999999
3 cont.,08:20,0.8399999999999999
3 cont.,08:25,0.8049999999999998
3 cont.,08:30,0.7699999999999998
3 cont.,08:35,0.7349999999999998
phi_CQ4,08:40,0.8629999999999998
11 cont.,08:45,0.8579999999999998
11 cont.,08:50,0.8529999999999998
11 cont.,08:55,0.8479999999999998
11 cont.,09:00,0.8429999999999997
11 cont.,09:05,0.8379999999999997
11 cont.,09:10,0.8329999999999997
11 cont.,09:15,0.8279999999999997
11 cont.,09:20,0.8229999999999997
11 cont.,09:25,0.8179999999999997
11 cont.,09:30,0.8129999999999997
11 cont.,09:35,0.8079999999999997
4 cont.,09:40,0.8019999999999997
4 cont.,09:45,0.7959999999999997
4 cont.,09:50,0.7899999999999997
4 cont.,09:55,0.7839999999999997
4 cont.,10:00,0.7779999999999997
4 cont.,10:05,0.7719999999999997
4 cont.,10:10,0.7659999999999997
4 cont.,10:15,0.7599999999999997
4 cont.,10:20,0.7539999999999997
4 cont.,10:25,0.7479999999999997
4 cont.,10:30,0.7419999999999997
phi_CQ2,10:35,0.8699999999999997
Rebalancing,10:40,0.8093999999999997
Rebalancing,10:45,0.7487999999999997
Rebalancing,10:50,0.6881999999999997
Mos1,10:55,0.6881999999999997
Mos1,11:00,0.6881999999999997
Mos1,11:05,0.6881999999999997
Mos1,11:10,0.6881999999999997
Mos1,11:15,0.6881999999999997
Mos1,11:20,0.6881999999999997
Mos1,11:25,0.6881999999999997
Mos1,11:30,0.6881999999999997
