Vessel,Time,Value
V18,05:30,0.9697
V18,05:35,0.9697
V18,05:40,0.969700000000005
V18,05:45,0.9697000000000092
V18,05:50,0.9697000000000195
V18,05:55,0.9697000000000338
V18,06:00,0.9697000000000476
V18,06:05,0.969700000000058
V18,06:10,0.9394000000000658
V18,06:15,0.909100000000076
V18,06:20,1.0
V18,06:25,0.9858279220000108
V18,06:30,0.9716558440000108
V18,06:35,0.9574837660000108
V18,06:40,0.9433116880000108
V18,06:45,0.9291396100000108
V18,06:50,0.9291396100000108
V18,06:55,0.9291396100000108
V18,07:00,0.9291396100000108
V18,07:05,0.9149675320000108
V18,07:10,0.9007954540000108
V18,07:15,0.8866233760000108
V18,07:20,0.8866233760000107
V18,07:25,0.8724512980000108
V18,07:30,0.8582792200000108
V18,07:35,0.8441071420000108
V18,07:40,0.8299350640000108
V18,07:45,0.8157629860000108
V18,07:50,0.8157629860000108
V18,07:55,0.8157629860000107
V18,08:00,0.8157629860000107
V18,08:05,0.8015909080000108
V18,08:10,0.7874188300000108
V18,08:15,0.7732467520000108
V18,08:20,0.7732467520000107
V18,08:25,0.7590746740000107
V18,08:30,0.7449025960000107
V18,08:35,0.7307305180000108
V18,08:40,0.7165584400000108
V18,08:45,0.7023863620000108
V18,08:50,0.7023863620000108
V18,08:55,0.7023863620000107
V18,09:00,0.7023863620000107
V18,09:05,0.6882142840000107
V18,09:10,0.6740422060000107
V18,09:15,0.6598701280000108
V18,09:20,0.6598701280000107
V18,09:25,0.6456980500000107
V18,09:30,0.6315259720000107
V18,09:35,0.6173538940000107
V18,09:40,0.6031818160000108
V18,09:45,0.5890097380000108
V18,09:50,0.5890097380000108
V18,09:55,0.5890097380000108
V18,10:00,0.5890097380000108
V18,10:05,0.5748376600000109
V18,10:10,0.5606655820000109
V18,10:15,0.546493504000011
V18,10:20,0.5
V18,10:25,0.5
V18,10:30,0.5
V18,10:35,0.5
V18,10:40,0.5
V18,10:45,0.5
V18,10:50,0.5
V18,10:55,0.5
V18,11:00,0.5
V18,11:05,0.5
V18,11:10,0.5
V18,11:15,0.5
V18,11:20,0.5
V18,11:25,0.5
