Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V13,Waiting,Circular Quay,CQ1,05:40,Circular Quay,CQ1,05:45
V13,Charging,Circular Quay,CQ4,05:45,Circular Quay,CQ4,05:50
V13,Crew Break,Circular Quay,CQ2,05:50,Circular Quay,CQ2,06:20
V13,F4 - Pyrmont Bay,Circular Quay,CQ4,06:20,Circular Quay,CQ5,07:28
V13,Charging,Circular Quay,CQ4,07:30,Circular Quay,CQ4,07:35
V13,F9 - Rose Bay,Circular Quay,CQ3,07:35,Circular Quay,CQ4,08:16
V13,F4 - Pyrmont Bay,Circular Quay,CQ4,08:20,Circular Quay,CQ4,09:28
V13,Charging,Barangaroo,Bar2,09:40,Barangaroo,Bar2,09:45
V13,Charging,Barangaroo,Bar2,09:45,Barangaroo,Bar2,09:50
V13,Charging,Barangaroo,Bar2,09:50,Barangaroo,Bar2,09:55
V13,F9 - Watsons Bay,Circular Quay,CQ3,10:05,Circular Quay,CQ1,11:07
V13,Charging,Barangaroo,Bar1,11:20,Barangaroo,Bar1,11:25
V13,Waiting,Barangaroo,Bar4,11:25,Barangaroo,Bar4,11:30
